241052.750,256338.047,722237.312,722300.312,721973.812,296542.500,220210.203,142486.922,-0.098,0.901,-0.295,-6.683,-0.580,10.071,86.667,126.000,1.000
241172.469,256650.078,721998.938,722062.062,721735.625,296440.844,220298.719,142566.500,-0.102,0.903,-0.299,-6.195,-0.854,9.613,86.667,127.000,1.000
240963.531,256384.000,721775.438,721838.688,721512.375,295989.875,220016.359,142481.828,-0.094,0.902,-0.299,-6.287,-1.465,9.186,86.667,128.000,1.000
240567.188,255711.297,721568.688,721631.812,721306.188,295181.094,219350.469,142294.078,-0.076,0.906,-0.291,-5.829,-1.953,8.820,86.667,129.000,1.000
240392.672,255400.156,721370.250,721433.250,721107.812,294526.094,218860.156,142220.219,-0.076,0.909,-0.292,-5.524,-1.831,8.728,86.667,130.000,1.000
240540.984,255678.219,721169.062,721232.375,720906.812,294287.719,218828.422,142300.688,-0.077,0.914,-0.295,-5.585,-1.801,8.667,86.667,131.000,1.000
240674.828,255995.531,720966.812,721029.875,720704.875,294183.219,218944.016,142387.234,-0.078,0.915,-0.296,-5.585,-2.106,8.575,86.667,132.000,1.000
240465.531,255721.406,720778.438,720841.812,720516.625,293736.188,218658.906,142297.469,-0.084,0.906,-0.301,-6.256,-2.441,8.545,86.667,133.000,1.000
240074.203,255055.672,720607.375,720670.312,720345.375,292938.406,217971.453,142099.250,-0.090,0.901,-0.306,-6.165,-2.747,8.392,86.667,134.000,1.000
239914.875,254764.750,720442.250,720504.875,720180.312,292301.719,217446.359,142011.719,-0.092,0.896,-0.314,-5.859,-3.357,8.453,86.667,135.000,1.000
240079.297,255062.922,720278.562,720341.688,720017.250,292103.438,217382.609,142084.062,-0.095,0.894,-0.319,-5.371,-3.723,8.240,86.667,136.000,1.000
240243.000,255414.828,720114.438,720177.812,719853.312,292051.125,217472.016,142175.516,-0.096,0.899,-0.324,-4.547,-4.578,7.965,86.667,137.000,1.000
240049.516,255161.984,719953.375,720016.438,719692.312,291620.094,217155.609,142084.234,-0.091,0.909,-0.326,-3.937,-5.371,7.599,86.667,138.000,1.000
239666.234,254504.844,719810.938,719873.562,719549.625,290841.719,216460.391,141889.594,-0.087,0.923,-0.322,-3.326,-5.920,7.202,86.667,139.000,1.000
239529.703,254237.062,719680.500,719743.125,719419.188,290242.438,215963.734,141815.828,-0.085,0.934,-0.314,-2.869,-6.531,6.927,86.667,140.000,1.000
239702.438,254554.016,719542.750,719605.250,719281.875,290062.625,215925.016,141902.375,-0.082,0.942,-0.312,-2.899,-7.080,6.744,86.667,141.000,1.000
239865.703,254916.469,719398.000,719460.562,719137.188,290025.250,216036.953,142004.312,-0.079,0.950,-0.309,-3.235,-7.690,6.775,86.667,142.000,1.000
239686.438,254682.312,719263.375,719325.688,719002.188,289627.406,215760.594,141925.188,-0.078,0.961,-0.306,-3.845,-8.362,6.744,86.667,143.000,1.000
239335.250,254065.500,719152.125,719214.812,718891.500,288903.375,215107.484,141747.703,-0.079,0.965,-0.309,-4.700,-8.789,6.836,86.667,144.000,1.000
239214.906,253823.297,719045.375,719108.125,718784.750,288347.438,214623.875,141682.797,-0.084,0.963,-0.318,-5.737,-9.460,6.866,86.667,145.000,1.000
239410.266,254169.125,718928.938,718991.750,718668.875,288213.594,214602.781,141784.547,-0.073,0.961,-0.314,-6.561,-10.315,6.622,86.667,146.000,1.000
239593.281,254548.297,718805.750,718868.188,718545.500,288213.594,214727.312,141889.234,-0.072,0.960,-0.319,-7.141,-10.834,6.439,86.667,147.000,1.000
